location,date,hour,long,lat,hourly_laeq_avg
Naamsestraat 62,2022-01-26,8,4.70011,50.875809,51.92796580501632
Naamsestraat 62,2022-01-26,9,4.70011,50.875809,52.292215098251326
Naamsestraat 62,2022-01-26,10,4.70011,50.875809,53.01187047760142
Naamsestraat 62,2022-01-26,11,4.70011,50.875809,53.77626363350958
Naamsestraat 62,2022-01-26,12,4.70011,50.875809,54.08698072640712
Naamsestraat 62,2022-01-26,13,4.70011,50.875809,53.94221159196567
Naamsestraat 62,2022-01-26,14,4.70011,50.875809,53.8068873937677
Naamsestraat 62,2022-01-26,15,4.70011,50.875809,54.09497396422911
Naamsestraat 62,2022-01-26,16,4.70011,50.875809,53.21953522247247
Naamsestraat 62,2022-01-26,17,4.70011,50.875809,54.08761752641754
Naamsestraat 62,2022-01-26,18,4.70011,50.875809,54.908637124289015
Naamsestraat 62,2022-01-26,19,4.70011,50.875809,54.27419140213715
Naamsestraat 62,2022-01-26,20,4.70011,50.875809,53.16591753251699
Naamsestraat 62,2022-01-26,21,4.70011,50.875809,51.11549007704043
Naamsestraat 62,2022-01-26,22,4.70011,50.875809,49.23110149784709
Naamsestraat 62,2022-01-26,23,4.70011,50.875809,46.20002912799738
Naamsestraat 62,2022-01-27,0,4.70011,50.875809,42.12939797934188
Naamsestraat 62,2022-01-27,1,4.70011,50.875809,39.63735048603331
Naamsestraat 62,2022-01-27,2,4.70011,50.875809,38.5898436617746
Naamsestraat 62,2022-01-27,3,4.70011,50.875809,38.07243478123398
Naamsestraat 62,2022-01-27,4,4.70011,50.875809,38.44460609728832
Naamsestraat 62,2022-01-27,5,4.70011,50.875809,40.276276373261545
Naamsestraat 62,2022-01-27,6,4.70011,50.875809,45.76602834829192
Naamsestraat 62,2022-01-27,7,4.70011,50.875809,50.185002122969635
Naamsestraat 62,2022-01-27,8,4.70011,50.875809,51.92796580501632
Naamsestraat 62,2022-01-27,9,4.70011,50.875809,52.292215098251326
Naamsestraat 62,2022-01-27,10,4.70011,50.875809,53.01187047760142
Naamsestraat 62,2022-01-27,11,4.70011,50.875809,53.77626363350958
Naamsestraat 62,2022-01-27,12,4.70011,50.875809,54.08698072640712
Naamsestraat 62,2022-01-27,13,4.70011,50.875809,53.94221159196567
Naamsestraat 62,2022-01-27,14,4.70011,50.875809,53.8068873937677
Naamsestraat 62,2022-01-27,15,4.70011,50.875809,54.09497396422911
Naamsestraat 62,2022-01-27,16,4.70011,50.875809,53.21953522247247
Naamsestraat 62,2022-01-27,17,4.70011,50.875809,54.08761752641754
Naamsestraat 62,2022-01-27,18,4.70011,50.875809,54.908637124289015
Naamsestraat 62,2022-01-27,19,4.70011,50.875809,54.27419140213715
Naamsestraat 62,2022-01-27,20,4.70011,50.875809,53.16591753251699
Naamsestraat 62,2022-01-27,21,4.70011,50.875809,51.11549007704043
Naamsestraat 62,2022-01-27,22,4.70011,50.875809,49.23110149784709
Naamsestraat 62,2022-01-27,23,4.70011,50.875809,46.20002912799738
Naamsestraat 62,2022-01-28,0,4.70011,50.875809,42.12939797934188
Naamsestraat 62,2022-01-28,1,4.70011,50.875809,39.63735048603331
Naamsestraat 62,2022-01-28,2,4.70011,50.875809,38.5898436617746
Naamsestraat 62,2022-01-28,3,4.70011,50.875809,38.07243478123398
Naamsestraat 62,2022-01-28,4,4.70011,50.875809,38.44460609728832
Naamsestraat 62,2022-01-28,5,4.70011,50.875809,40.276276373261545
Naamsestraat 62,2022-01-28,6,4.70011,50.875809,45.76602834829192
Naamsestraat 62,2022-01-28,7,4.70011,50.875809,50.185002122969635
Naamsestraat 62,2022-01-28,8,4.70011,50.875809,51.92796580501632
Naamsestraat 62,2022-01-28,9,4.70011,50.875809,52.292215098251326
Naamsestraat 62,2022-01-28,10,4.70011,50.875809,53.01187047760142
Naamsestraat 62,2022-01-28,11,4.70011,50.875809,53.77626363350958
Naamsestraat 62,2022-01-28,12,4.70011,50.875809,54.08698072640713
Naamsestraat 62,2022-01-28,13,4.70011,50.875809,53.94221159196567
Naamsestraat 62,2022-01-28,14,4.70011,50.875809,53.8068873937677
Naamsestraat 62,2022-01-28,15,4.70011,50.875809,54.09497396422911
Naamsestraat 62,2022-01-28,16,4.70011,50.875809,53.21953522247247
Naamsestraat 62,2022-01-28,17,4.70011,50.875809,54.08761752641754
Naamsestraat 62,2022-01-28,18,4.70011,50.875809,54.908637124289015
Naamsestraat 62,2022-01-28,19,4.70011,50.875809,54.27419140213715
Naamsestraat 62,2022-01-28,20,4.70011,50.875809,53.16591753251699
Naamsestraat 62,2022-01-28,21,4.70011,50.875809,51.11549007704043
Naamsestraat 62,2022-01-28,22,4.70011,50.875809,49.23110149784709
Naamsestraat 62,2022-01-28,23,4.70011,50.875809,46.20002912799738
Naamsestraat 62,2022-01-29,0,4.70011,50.875809,42.12939797934188
Naamsestraat 62,2022-01-29,1,4.70011,50.875809,39.63735048603331
Naamsestraat 62,2022-01-29,2,4.70011,50.875809,38.5898436617746
Naamsestraat 62,2022-01-29,3,4.70011,50.875809,38.07243478123398
Naamsestraat 62,2022-01-29,4,4.70011,50.875809,38.44460609728832
Naamsestraat 62,2022-01-29,5,4.70011,50.875809,40.276276373261545
Naamsestraat 62,2022-01-29,6,4.70011,50.875809,45.76602834829192
Naamsestraat 62,2022-01-29,7,4.70011,50.875809,50.185002122969635
Naamsestraat 62,2022-01-29,8,4.70011,50.875809,51.92796580501632
Naamsestraat 62,2022-01-29,9,4.70011,50.875809,52.292215098251326
Naamsestraat 62,2022-01-29,10,4.70011,50.875809,53.01187047760142
Naamsestraat 62,2022-01-29,11,4.70011,50.875809,53.77626363350958
Naamsestraat 62,2022-01-29,12,4.70011,50.875809,54.08698072640713
Naamsestraat 62,2022-01-29,13,4.70011,50.875809,53.94221159196567
Naamsestraat 62,2022-01-29,14,4.70011,50.875809,53.8068873937677
Naamsestraat 62,2022-01-29,15,4.70011,50.875809,54.09497396422911
Naamsestraat 62,2022-01-29,16,4.70011,50.875809,53.21953522247247
Naamsestraat 62,2022-01-29,17,4.70011,50.875809,54.08761752641754
Naamsestraat 62,2022-01-29,18,4.70011,50.875809,54.908637124289015
Naamsestraat 62,2022-01-29,19,4.70011,50.875809,54.27419140213715
Naamsestraat 62,2022-01-29,20,4.70011,50.875809,53.16591753251699
Naamsestraat 62,2022-01-29,21,4.70011,50.875809,51.11549007704043
Naamsestraat 62,2022-01-29,22,4.70011,50.875809,49.23110149784709
Naamsestraat 62,2022-01-29,23,4.70011,50.875809,46.20002912799738
Naamsestraat 62,2022-01-30,0,4.70011,50.875809,42.12939797934188
Naamsestraat 62,2022-01-30,1,4.70011,50.875809,39.63735048603331
Naamsestraat 62,2022-01-30,2,4.70011,50.875809,38.5898436617746
Naamsestraat 62,2022-01-30,3,4.70011,50.875809,38.07243478123398
Naamsestraat 62,2022-01-30,4,4.70011,50.875809,38.44460609728832
Naamsestraat 62,2022-01-30,5,4.70011,50.875809,40.276276373261545
Naamsestraat 62,2022-01-30,6,4.70011,50.875809,45.76602834829192
Naamsestraat 62,2022-01-30,7,4.70011,50.875809,50.185002122969635
Naamsestraat 62,2022-01-30,8,4.70011,50.875809,51.92796580501632
Naamsestraat 62,2022-01-30,9,4.70011,50.875809,52.292215098251326
Naamsestraat 62,2022-01-30,10,4.70011,50.875809,53.01187047760142
Naamsestraat 62,2022-01-30,11,4.70011,50.875809,53.77626363350958
Naamsestraat 62,2022-01-30,12,4.70011,50.875809,54.08698072640713
Naamsestraat 62,2022-01-30,13,4.70011,50.875809,53.94221159196567
Naamsestraat 62,2022-01-30,14,4.70011,50.875809,53.8068873937677
Naamsestraat 62,2022-01-30,15,4.70011,50.875809,54.09497396422911
Naamsestraat 62,2022-01-30,16,4.70011,50.875809,53.21953522247247
Naamsestraat 62,2022-01-30,17,4.70011,50.875809,54.08761752641754
Naamsestraat 62,2022-01-30,18,4.70011,50.875809,54.908637124289015
Naamsestraat 62,2022-01-30,19,4.70011,50.875809,54.27419140213715
Naamsestraat 62,2022-01-30,20,4.70011,50.875809,53.16591753251699
Naamsestraat 62,2022-01-30,21,4.70011,50.875809,51.11549007704043
Naamsestraat 62,2022-01-30,22,4.70011,50.875809,49.23110149784709
Naamsestraat 62,2022-01-30,23,4.70011,50.875809,46.20002912799738
Naamsestraat 62,2022-01-31,0,4.70011,50.875809,42.12939797934188
Naamsestraat 62,2022-01-31,1,4.70011,50.875809,39.63735048603331
Naamsestraat 62,2022-01-31,2,4.70011,50.875809,38.5898436617746
Naamsestraat 62,2022-01-31,3,4.70011,50.875809,38.07243478123398
Naamsestraat 62,2022-01-31,4,4.70011,50.875809,38.44460609728832
Naamsestraat 62,2022-01-31,5,4.70011,50.875809,40.276276373261545
Naamsestraat 62,2022-01-31,6,4.70011,50.875809,45.76602834829192
Naamsestraat 62,2022-01-31,7,4.70011,50.875809,50.18500212296963
Naamsestraat 62,2022-01-31,8,4.70011,50.875809,51.92796580501632
Naamsestraat 62,2022-01-31,9,4.70011,50.875809,52.292215098251326
Naamsestraat 62,2022-01-31,10,4.70011,50.875809,53.01187047760142
Naamsestraat 62,2022-01-31,11,4.70011,50.875809,53.77626363350958
Naamsestraat 62,2022-01-31,12,4.70011,50.875809,54.08698072640713
Naamsestraat 62,2022-01-31,13,4.70011,50.875809,53.94221159196567
Naamsestraat 62,2022-01-31,14,4.70011,50.875809,53.8068873937677
Naamsestraat 62,2022-01-31,15,4.70011,50.875809,54.09497396422911
Naamsestraat 62,2022-01-31,16,4.70011,50.875809,53.21953522247247
Naamsestraat 62,2022-01-31,17,4.70011,50.875809,54.08761752641754
Naamsestraat 62,2022-01-31,18,4.70011,50.875809,54.908637124289015
Naamsestraat 62,2022-01-31,19,4.70011,50.875809,54.27419140213715
Naamsestraat 62,2022-01-31,20,4.70011,50.875809,53.16591753251699
Naamsestraat 62,2022-01-31,21,4.70011,50.875809,51.11549007704043
Naamsestraat 62,2022-01-31,22,4.70011,50.875809,49.23110149784709
Naamsestraat 62,2022-01-31,23,4.70011,50.875809,46.20002912799738
Naamsestraat 62,2022-02-01,0,4.70011,50.875809,42.12939797934188
Naamsestraat 62,2022-02-01,1,4.70011,50.875809,39.63735048603331
Naamsestraat 62,2022-02-01,2,4.70011,50.875809,38.5898436617746
Naamsestraat 62,2022-02-01,3,4.70011,50.875809,38.07243478123398
Naamsestraat 62,2022-02-01,4,4.70011,50.875809,38.44460609728832
Naamsestraat 62,2022-02-01,5,4.70011,50.875809,40.276276373261545
Naamsestraat 62,2022-02-01,6,4.70011,50.875809,45.76602834829192
Naamsestraat 62,2022-02-01,7,4.70011,50.875809,50.185002122969635
Naamsestraat 62,2022-02-01,8,4.70011,50.875809,51.92796580501632
Naamsestraat 62,2022-02-01,9,4.70011,50.875809,52.292215098251326
Naamsestraat 62,2022-02-01,10,4.70011,50.875809,53.01187047760142
Naamsestraat 62,2022-02-01,11,4.70011,50.875809,53.77626363350958
Naamsestraat 62,2022-02-01,12,4.70011,50.875809,54.08698072640713
Naamsestraat 62,2022-02-01,13,4.70011,50.875809,53.94221159196567
Naamsestraat 62,2022-02-01,14,4.70011,50.875809,53.8068873937677
Naamsestraat 62,2022-02-01,15,4.70011,50.875809,54.09497396422911
Naamsestraat 62,2022-02-01,16,4.70011,50.875809,53.21953522247247
Naamsestraat 62,2022-02-01,17,4.70011,50.875809,54.08761752641754
Naamsestraat 62,2022-02-01,18,4.70011,50.875809,54.908637124289015
Naamsestraat 62,2022-02-01,19,4.70011,50.875809,54.27419140213715
Naamsestraat 62,2022-02-01,20,4.70011,50.875809,53.16591753251699
Naamsestraat 62,2022-02-01,21,4.70011,50.875809,51.11549007704043
Naamsestraat 62,2022-02-01,22,4.70011,50.875809,49.23110149784709
Naamsestraat 62,2022-02-01,23,4.70011,50.875809,46.20002912799738
Naamsestraat 62,2022-03-01,0,4.70011,50.875809,42.12939797934188
Naamsestraat 62,2022-03-01,1,4.70011,50.875809,39.63735048603331
Naamsestraat 62,2022-03-01,2,4.70011,50.875809,38.5898436617746
Naamsestraat 62,2022-03-01,3,4.70011,50.875809,38.07243478123398
Naamsestraat 62,2022-03-01,4,4.70011,50.875809,38.44460609728832
Naamsestraat 62,2022-03-01,5,4.70011,50.875809,40.276276373261545
Naamsestraat 62,2022-03-01,6,4.70011,50.875809,45.76602834829192
Naamsestraat 62,2022-03-01,7,4.70011,50.875809,50.185002122969635
Naamsestraat 62,2022-03-01,8,4.70011,50.875809,51.92796580501632
Naamsestraat 62,2022-03-01,9,4.70011,50.875809,52.292215098251326
Naamsestraat 62,2022-03-01,10,4.70011,50.875809,53.01187047760142
Naamsestraat 62,2022-03-01,11,4.70011,50.875809,53.77626363350958
Naamsestraat 62,2022-03-01,12,4.70011,50.875809,54.08698072640713
Naamsestraat 62,2022-03-01,13,4.70011,50.875809,53.94221159196567
Naamsestraat 62,2022-03-01,14,4.70011,50.875809,53.8068873937677
Naamsestraat 62,2022-03-01,15,4.70011,50.875809,54.09497396422911
Naamsestraat 62,2022-03-01,16,4.70011,50.875809,53.21953522247247
Naamsestraat 62,2022-03-01,17,4.70011,50.875809,54.08761752641754
Naamsestraat 62,2022-03-01,18,4.70011,50.875809,54.908637124289015
Naamsestraat 62,2022-03-01,19,4.70011,50.875809,54.27419140213715
Naamsestraat 62,2022-03-01,20,4.70011,50.875809,53.16591753251699
Naamsestraat 62,2022-03-01,21,4.70011,50.875809,51.11549007704043
Naamsestraat 62,2022-03-01,22,4.70011,50.875809,49.23110149784709
Naamsestraat 62,2022-03-01,23,4.70011,50.875809,46.20002912799738
Naamsestraat 62,2022-04-01,0,4.70011,50.875809,42.12939797934188
Naamsestraat 62,2022-04-01,1,4.70011,50.875809,39.63735048603331
Naamsestraat 62,2022-04-01,2,4.70011,50.875809,38.5898436617746
Naamsestraat 62,2022-04-01,3,4.70011,50.875809,38.07243478123398
Naamsestraat 62,2022-04-01,4,4.70011,50.875809,38.44460609728832
Naamsestraat 62,2022-04-01,5,4.70011,50.875809,40.276276373261545
Naamsestraat 62,2022-04-01,6,4.70011,50.875809,45.76602834829192
Naamsestraat 62,2022-04-01,7,4.70011,50.875809,50.185002122969635
Naamsestraat 62,2022-04-01,8,4.70011,50.875809,51.92796580501632
Naamsestraat 62,2022-04-01,9,4.70011,50.875809,52.292215098251326
Naamsestraat 62,2022-04-01,10,4.70011,50.875809,53.01187047760142
Naamsestraat 62,2022-04-01,11,4.70011,50.875809,53.77626363350958
Naamsestraat 62,2022-04-01,12,4.70011,50.875809,54.08698072640713
Naamsestraat 62,2022-04-01,13,4.70011,50.875809,53.94221159196567
Naamsestraat 62,2022-04-01,14,4.70011,50.875809,53.8068873937677
Naamsestraat 62,2022-04-01,15,4.70011,50.875809,54.09497396422911
Naamsestraat 62,2022-04-01,16,4.70011,50.875809,53.21953522247247
Naamsestraat 62,2022-04-01,17,4.70011,50.875809,54.08761752641754
Naamsestraat 62,2022-04-01,18,4.70011,50.875809,54.908637124289015
Naamsestraat 62,2022-04-01,19,4.70011,50.875809,54.27419140213715
Naamsestraat 62,2022-04-01,20,4.70011,50.875809,53.16591753251699
Naamsestraat 62,2022-04-01,21,4.70011,50.875809,51.11549007704043
Naamsestraat 62,2022-04-01,22,4.70011,50.875809,49.23110149784709
Naamsestraat 62,2022-04-01,23,4.70011,50.875809,46.20002912799738
Naamsestraat 62,2022-05-01,0,4.70011,50.875809,42.12939797934188
Naamsestraat 62,2022-05-01,1,4.70011,50.875809,39.63735048603331
Naamsestraat 62,2022-05-01,2,4.70011,50.875809,38.5898436617746
Naamsestraat 62,2022-05-01,3,4.70011,50.875809,38.07243478123398
Naamsestraat 62,2022-05-01,4,4.70011,50.875809,38.44460609728832
Naamsestraat 62,2022-05-01,5,4.70011,50.875809,40.276276373261545
Naamsestraat 62,2022-05-01,6,4.70011,50.875809,45.76602834829192
Naamsestraat 62,2022-05-01,7,4.70011,50.875809,50.185002122969635
Naamsestraat 62,2022-05-01,8,4.70011,50.875809,51.92796580501632
Naamsestraat 62,2022-05-01,9,4.70011,50.875809,52.292215098251326
Naamsestraat 62,2022-05-01,10,4.70011,50.875809,53.01187047760142
Naamsestraat 62,2022-05-01,11,4.70011,50.875809,53.77626363350958
Naamsestraat 62,2022-05-01,12,4.70011,50.875809,54.08698072640713
Naamsestraat 62,2022-05-01,13,4.70011,50.875809,53.94221159196567
Naamsestraat 62,2022-05-01,14,4.70011,50.875809,53.8068873937677
Naamsestraat 62,2022-05-01,15,4.70011,50.875809,54.09497396422911
Naamsestraat 62,2022-05-01,16,4.70011,50.875809,53.21953522247247
Naamsestraat 62,2022-05-01,17,4.70011,50.875809,54.08761752641754
Naamsestraat 62,2022-05-01,18,4.70011,50.875809,54.908637124289015
Naamsestraat 62,2022-05-01,19,4.70011,50.875809,54.27419140213715
Naamsestraat 62,2022-05-01,20,4.70011,50.875809,53.16591753251699
Naamsestraat 62,2022-05-01,21,4.70011,50.875809,51.11549007704043
Naamsestraat 62,2022-05-01,22,4.70011,50.875809,49.23110149784709
Naamsestraat 62,2022-05-01,23,4.70011,50.875809,46.20002912799738
Naamsestraat 62,2022-06-01,0,4.70011,50.875809,42.12939797934188
Naamsestraat 62,2022-06-01,1,4.70011,50.875809,39.63735048603331
Naamsestraat 62,2022-06-01,2,4.70011,50.875809,38.5898436617746
Naamsestraat 62,2022-06-01,3,4.70011,50.875809,38.07243478123398
Naamsestraat 62,2022-06-01,4,4.70011,50.875809,38.44460609728832
Naamsestraat 62,2022-06-01,5,4.70011,50.875809,40.276276373261545
Naamsestraat 62,2022-06-01,6,4.70011,50.875809,45.76602834829192
Naamsestraat 62,2022-06-01,7,4.70011,50.875809,50.185002122969635
Naamsestraat 62,2022-06-01,8,4.70011,50.875809,51.92796580501632
Naamsestraat 62,2022-06-01,9,4.70011,50.875809,52.292215098251326
Naamsestraat 62,2022-06-01,10,4.70011,50.875809,53.01187047760142
Naamsestraat 62,2022-06-01,11,4.70011,50.875809,53.77626363350958
Naamsestraat 62,2022-06-01,12,4.70011,50.875809,54.08698072640713
Naamsestraat 62,2022-06-01,13,4.70011,50.875809,53.94221159196567
Naamsestraat 62,2022-06-01,14,4.70011,50.875809,53.8068873937677
Naamsestraat 62,2022-06-01,15,4.70011,50.875809,54.09497396422911
Naamsestraat 62,2022-06-01,16,4.70011,50.875809,53.21953522247247
Naamsestraat 62,2022-06-01,17,4.70011,50.875809,54.08761752641754
Naamsestraat 62,2022-06-01,18,4.70011,50.875809,54.908637124289015
Naamsestraat 62,2022-06-01,19,4.70011,50.875809,54.27419140213715
Naamsestraat 62,2022-06-01,20,4.70011,50.875809,53.16591753251699
Naamsestraat 62,2022-06-01,21,4.70011,50.875809,51.11549007704043
Naamsestraat 62,2022-06-01,22,4.70011,50.875809,49.23110149784709
Naamsestraat 62,2022-06-01,23,4.70011,50.875809,46.20002912799738
Naamsestraat 62,2022-07-01,0,4.70011,50.875809,42.12939797934188
Naamsestraat 62,2022-07-01,1,4.70011,50.875809,39.63735048603331
Naamsestraat 62,2022-07-01,2,4.70011,50.875809,38.5898436617746
Naamsestraat 62,2022-07-01,3,4.70011,50.875809,38.07243478123398
